EmployeeID,Tenure,Department,Role,MonthlyHours,LastPromotion,Salary,Attrition,RiskPercentage,Driver1,Driver2,Driver3
EMP0782,45,Operations,Operations Specialist,183,28,75453.82,0,56.8,Role Overload,Salary,Tenure
EMP0783,18,Operations,Director of Operations,176,4,149505.71,0,58.0,Market Competitiveness,MonthlyHours,Role Overload
EMP0784,2,Operations,Operations Manager,175,0,107762.99,0,52.1,Salary,Role Overload,Market Competitiveness
EMP0785,43,Finance,Finance Manager,178,42,96434.04,1,44.1,Role Overload,Tenure,Salary
EMP0786,45,Operations,Operations Manager,191,40,96405.69,1,51.8,Market Competitiveness,LastPromotion,Tenure
EMP0787,54,HR,Recruiter,158,8,74544.27,0,34.4,Market Competitiveness,Tenure,Role Overload
EMP0788,13,Marketing,Marketing Specialist,166,6,68069.58,0,34.6,Tenure,Role Overload,MonthlyHours
EMP0789,59,Sales,Sales Representative,178,47,70892.2,0,31.4,Tenure,MonthlyHours,LastPromotion
EMP0790,1,Finance,Accountant,170,0,54667.73,0,50.5,MonthlyHours,Salary,Role Overload
EMP0791,3,Operations,Operations Manager,144,1,119327.68,0,31.4,MonthlyHours,Tenure,Market Competitiveness
EMP0792,40,Marketing,Marketing Manager,150,18,123356.24,0,30.5,Role Overload,Market Competitiveness,LastPromotion
EMP0793,26,HR,HR Manager,190,17,131717.53,1,33.6,Salary,Role Overload,MonthlyHours
EMP0794,43,Marketing,Marketing Specialist,165,38,67248.32,0,38.9,Salary,LastPromotion,MonthlyHours
EMP0795,29,Finance,Financial Analyst,172,20,71085.51,1,46.1,MonthlyHours,Role Overload,Salary
EMP0796,26,Engineering,Software Engineer,184,19,72376.52,0,49.5,LastPromotion,Tenure,Role Overload
EMP0797,70,Marketing,Marketing Specialist,158,59,73254.25,1,57.6,Tenure,Market Competitiveness,LastPromotion
EMP0798,11,HR,HR Generalist,162,2,74497.4,1,29.4,Market Competitiveness,Tenure,LastPromotion
EMP0799,30,Marketing,Marketing Manager,173,1,131908.24,0,48.4,Market Competitiveness,Tenure,Role Overload
EMP0800,59,Operations,Director of Operations,182,22,146651.92,1,22.5,Tenure,Market Competitiveness,LastPromotion
EMP0801,7,Marketing,Marketing Specialist,149,2,62453.52,0,58.5,Role Overload,Salary,Market Competitiveness
EMP0802,71,Operations,Director of Operations,156,15,157697.05,0,47.5,Tenure,Salary,Role Overload
EMP0803,50,Finance,Accountant,181,31,56409.5,0,57.3,Tenure,Salary,MonthlyHours
EMP0804,23,Sales,Sales Manager,180,18,100263.96,0,31.5,Salary,MonthlyHours,Role Overload
EMP0805,7,Engineering,Software Engineer,192,4,69435.41,1,60.7,MonthlyHours,Salary,LastPromotion
EMP0806,6,Engineering,Senior Engineer,188,0,107155.51,0,46.6,LastPromotion,MonthlyHours,Role Overload
EMP0807,60,Operations,Director of Operations,150,5,193938.23,1,44.9,LastPromotion,Tenure,Salary
EMP0808,5,HR,Recruiter,164,3,53891.5,0,57.5,Role Overload,Salary,Tenure
EMP0809,1,Finance,Financial Analyst,173,0,62295.08,0,62.2,MonthlyHours,Salary,Tenure
EMP0810,39,Engineering,Software Engineer,169,16,59161.97,0,65.2,LastPromotion,Salary,Tenure
EMP0811,73,Marketing,Growth Hacker,156,50,67705.58,1,70.4,Tenure,LastPromotion,MonthlyHours
EMP0812,37,Marketing,Growth Hacker,164,28,67054.81,0,24.8,Tenure,Salary,Market Competitiveness
EMP0813,1,Operations,Director of Operations,179,0,187712.44,0,43.9,Tenure,MonthlyHours,LastPromotion
EMP0814,13,Marketing,Growth Hacker,181,5,75329.06,0,44.6,Salary,Market Competitiveness,MonthlyHours
EMP0815,14,Finance,VP of Finance,148,2,171477.48,0,31.2,Market Competitiveness,Role Overload,Salary
EMP0816,27,Engineering,Engineering Manager,163,23,120406.2,0,46.0,Salary,Tenure,Market Competitiveness
EMP0817,24,Engineering,Senior Engineer,153,1,81871.06,0,46.1,Tenure,Role Overload,MonthlyHours
EMP0818,18,Finance,Finance Manager,180,13,110037.4,0,29.7,LastPromotion,MonthlyHours,Role Overload
EMP0819,90,Operations,Operations Specialist,174,28,73768.69,0,43.6,Salary,Market Competitiveness,Tenure
EMP0820,7,Operations,Director of Operations,166,3,143753.5,0,34.7,Market Competitiveness,MonthlyHours,Tenure
EMP0821,8,HR,HR Manager,166,1,113601.75,0,42.4,MonthlyHours,Salary,Role Overload
EMP0822,30,Operations,Operations Specialist,181,26,68820.45,0,5.8,MonthlyHours,Tenure,Salary
EMP0823,30,Finance,Financial Analyst,180,16,55951.5,0,65.6,MonthlyHours,Salary,LastPromotion
EMP0824,44,Sales,Account Executive,171,21,55365.55,0,57.6,MonthlyHours,Salary,Tenure
EMP0825,19,Engineering,Software Engineer,152,4,54283.24,0,68.6,LastPromotion,Salary,Role Overload
EMP0826,25,Engineering,Engineering Manager,152,22,122124.5,0,55.1,Market Competitiveness,MonthlyHours,Role Overload
EMP0827,54,Operations,Director of Operations,181,7,164605.18,0,55.4,MonthlyHours,Tenure,Market Competitiveness
EMP0828,55,Engineering,Staff Engineer,169,20,109062.96,0,25.9,Tenure,LastPromotion,Market Competitiveness
EMP0829,9,HR,Recruiter,157,1,55642.44,0,36.8,Market Competitiveness,Tenure,Salary
EMP0830,22,HR,Recruiter,176,19,74122.9,0,32.9,Salary,MonthlyHours,Market Competitiveness
EMP0831,24,Marketing,Growth Hacker,189,1,68819.47,0,45.2,MonthlyHours,Market Competitiveness,Tenure
EMP0832,42,Marketing,Growth Hacker,192,18,69104.41,0,64.4,Role Overload,Market Competitiveness,Tenure
EMP0833,3,Marketing,VP of Marketing,166,1,198621.04,0,47.0,LastPromotion,Salary,Role Overload
EMP0834,19,Operations,Operations Specialist,165,10,76913.89,0,27.3,MonthlyHours,Market Competitiveness,Tenure
EMP0835,53,Engineering,Software Engineer,168,8,63050.01,0,52.6,Tenure,MonthlyHours,Salary
EMP0836,10,HR,HR Manager,201,3,96712.45,0,76.3,MonthlyHours,LastPromotion,Market Competitiveness
EMP0837,127,Engineering,Senior Engineer,195,23,98986.72,0,56.7,Role Overload,Tenure,Salary
EMP0838,7,Operations,Operations Specialist,151,2,76918.76,0,35.9,Market Competitiveness,LastPromotion,Tenure
EMP0839,70,HR,VP of HR,164,37,149261.92,0,79.0,Tenure,Role Overload,Market Competitiveness
EMP0840,32,Sales,Sales Manager,178,11,97042.29,0,54.6,Role Overload,LastPromotion,Market Competitiveness
EMP0841,35,Sales,Sales Representative,167,21,58128.95,1,59.2,LastPromotion,Salary,Market Competitiveness
EMP0842,21,Finance,Accountant,178,12,72732.32,0,56.3,Role Overload,MonthlyHours,Salary
EMP0843,12,Finance,Accountant,194,0,56735.74,0,72.8,Role Overload,Salary,Market Competitiveness
EMP0844,19,Operations,Operations Specialist,182,5,73226.8,0,45.6,Role Overload,Salary,Tenure
EMP0845,54,Operations,Operations Manager,159,23,111857.97,0,51.2,Salary,Tenure,LastPromotion
EMP0846,43,Marketing,Marketing Manager,169,42,132940.76,0,43.8,Salary,Role Overload,Market Competitiveness
EMP0847,25,Operations,Operations Manager,175,9,105259.5,1,28.6,Market Competitiveness,Tenure,Salary
EMP0848,5,Finance,VP of Finance,193,4,202877.19,0,55.9,LastPromotion,Salary,MonthlyHours
EMP0849,49,Marketing,Growth Hacker,169,33,76077.89,1,31.5,Tenure,Salary,Role Overload
EMP0850,29,Operations,Operations Manager,192,24,97350.66,1,57.1,Market Competitiveness,Role Overload,Tenure
EMP0851,10,Sales,VP of Sales,152,6,187136.77,0,33.0,Market Competitiveness,Salary,LastPromotion
EMP0852,34,HR,Recruiter,167,26,67253.6,0,23.2,Market Competitiveness,LastPromotion,Salary
EMP0853,82,Marketing,VP of Marketing,166,48,154494.83,0,54.3,MonthlyHours,Tenure,Role Overload
EMP0854,23,Sales,Sales Representative,157,11,74836.87,0,48.3,Market Competitiveness,Tenure,LastPromotion
EMP0855,11,Marketing,Growth Hacker,180,8,50684.94,0,35.3,Role Overload,Salary,LastPromotion
EMP0856,16,Operations,Director of Operations,173,10,186520.4,0,35.7,Market Competitiveness,Salary,LastPromotion
EMP0857,65,HR,Recruiter,170,33,63574.08,0,54.2,Tenure,Salary,LastPromotion
EMP0858,65,Sales,VP of Sales,198,46,187776.24,0,80.5,Tenure,Market Competitiveness,Salary
EMP0859,7,Operations,Operations Specialist,150,4,60548.56,0,70.7,MonthlyHours,Salary,LastPromotion
EMP0860,25,HR,HR Manager,148,18,133777.12,0,42.6,MonthlyHours,LastPromotion,Market Competitiveness
EMP0861,11,HR,VP of HR,168,7,182046.04,1,48.4,MonthlyHours,Role Overload,Market Competitiveness
EMP0862,43,Finance,Financial Analyst,166,7,54695.35,1,60.8,Role Overload,Salary,LastPromotion
EMP0863,42,Operations,Operations Specialist,179,21,77745.89,0,36.4,Market Competitiveness,Tenure,Role Overload
EMP0864,15,Finance,Finance Manager,178,8,102651.13,0,27.3,Market Competitiveness,MonthlyHours,LastPromotion
EMP0865,19,HR,Recruiter,162,2,54389.44,0,51.1,LastPromotion,MonthlyHours,Salary
EMP0866,2,Operations,Director of Operations,181,0,186117.32,0,20.6,Salary,Tenure,MonthlyHours
EMP0867,105,HR,Recruiter,208,37,75295.22,0,68.4,Tenure,Role Overload,Salary
EMP0868,17,Marketing,Marketing Manager,173,4,114941.56,0,21.0,Salary,LastPromotion,MonthlyHours
EMP0869,34,Operations,Director of Operations,168,4,157021.93,1,41.8,LastPromotion,Tenure,Role Overload
EMP0870,42,Operations,Operations Manager,144,35,95069.01,1,34.9,MonthlyHours,Role Overload,Market Competitiveness
EMP0871,56,HR,HR Generalist,171,25,77843.94,0,30.4,Salary,Role Overload,Tenure
EMP0872,41,Finance,Financial Analyst,169,1,73135.77,1,38.9,Role Overload,LastPromotion,Tenure
EMP0873,52,Marketing,Marketing Manager,166,7,119228.94,1,31.6,Tenure,LastPromotion,Market Competitiveness
EMP0874,128,Finance,Financial Analyst,166,31,55030.8,0,52.0,Tenure,Salary,Role Overload
EMP0875,45,Finance,Finance Manager,214,27,106398.9,0,55.2,MonthlyHours,Role Overload,Tenure
EMP0876,41,Engineering,Staff Engineer,192,37,102553.91,1,62.1,Role Overload,Market Competitiveness,Tenure
EMP0877,66,Finance,VP of Finance,178,58,187999.26,0,63.0,Tenure,LastPromotion,Market Competitiveness
EMP0878,76,HR,HR Manager,157,43,118758.5,1,59.9,Tenure,LastPromotion,MonthlyHours
EMP0879,24,Sales,Sales Representative,170,19,77588.46,0,50.4,LastPromotion,Tenure,Salary
EMP0880,8,Engineering,Senior Engineer,154,3,87641.45,0,31.3,Market Competitiveness,Tenure,MonthlyHours
EMP0881,2,Finance,Financial Analyst,159,0,72677.55,0,39.1,Market Competitiveness,Tenure,LastPromotion
EMP0882,14,Sales,Sales Manager,142,2,121963.3,0,46.5,Tenure,LastPromotion,Role Overload
EMP0883,42,Engineering,Engineering Manager,177,2,120778.75,0,36.8,LastPromotion,MonthlyHours,Market Competitiveness
EMP0884,156,HR,HR Generalist,188,31,53734.01,0,57.4,Tenure,Salary,Market Competitiveness
EMP0885,32,Engineering,Staff Engineer,153,4,128678.28,0,42.7,Tenure,Salary,Role Overload
EMP0886,4,Marketing,Marketing Specialist,189,0,66233.48,0,41.2,Market Competitiveness,Salary,MonthlyHours
EMP0887,1,Marketing,Marketing Manager,170,0,129828.17,1,39.9,Salary,MonthlyHours,Role Overload
EMP0888,38,Engineering,Engineering Manager,204,22,134571.61,0,51.5,Salary,Market Competitiveness,Role Overload
EMP0889,79,Engineering,Senior Engineer,172,10,103532.64,0,34.9,Tenure,Salary,LastPromotion
EMP0890,20,Engineering,Software Engineer,181,19,55205.43,0,56.6,MonthlyHours,Salary,Tenure
EMP0891,27,Engineering,Software Engineer,190,25,50753.65,0,63.6,MonthlyHours,Salary,Market Competitiveness
EMP0892,124,Finance,Accountant,194,39,53338.28,0,97.7,Tenure,Salary,Market Competitiveness
EMP0893,7,HR,VP of HR,169,1,197714.3,0,24.6,MonthlyHours,Tenure,Role Overload
EMP0894,14,Finance,Finance Manager,173,12,127013.4,0,33.1,Market Competitiveness,MonthlyHours,LastPromotion
EMP0895,1,HR,VP of HR,169,0,187214.37,0,26.4,Tenure,Market Competitiveness,MonthlyHours
EMP0896,5,Engineering,Engineering Manager,181,3,115228.15,0,40.7,Salary,Market Competitiveness,Tenure
EMP0897,49,Finance,Financial Analyst,163,8,59603.37,0,40.0,Role Overload,Tenure,Salary
EMP0898,182,Sales,Sales Representative,190,27,73227.74,0,40.4,Market Competitiveness,Tenure,Role Overload
EMP0899,188,Operations,Operations Specialist,189,22,51057.77,0,39.6,Market Competitiveness,Salary,LastPromotion
EMP0900,62,Operations,Director of Operations,183,38,173313.57,0,66.5,MonthlyHours,Tenure,Role Overload
EMP0901,11,Engineering,Senior Engineer,161,0,81721.75,1,48.4,Market Competitiveness,Role Overload,MonthlyHours
EMP0902,8,Engineering,Staff Engineer,173,7,113207.11,0,46.6,Salary,Market Competitiveness,LastPromotion
EMP0903,23,HR,HR Generalist,155,21,57822.47,0,51.8,Role Overload,Tenure,Salary
EMP0904,58,HR,Recruiter,170,28,67717.35,0,36.3,LastPromotion,Tenure,Role Overload
EMP0905,138,Marketing,Marketing Specialist,200,7,62087.6,0,76.3,MonthlyHours,Salary,Tenure
EMP0906,37,Engineering,Engineering Manager,174,17,127410.39,0,23.8,Role Overload,MonthlyHours,Tenure
EMP0907,40,Finance,Finance Manager,178,22,131919.51,1,41.5,Role Overload,LastPromotion,Market Competitiveness
EMP0908,56,Engineering,Staff Engineer,181,4,101463.25,0,34.1,MonthlyHours,Tenure,LastPromotion
EMP0909,52,HR,HR Manager,187,22,100295.97,0,33.0,MonthlyHours,Tenure,Salary
EMP0910,62,Finance,Accountant,153,37,67985.24,0,56.3,LastPromotion,Tenure,Market Competitiveness
EMP0911,90,Sales,Sales Manager,147,10,112538.45,0,46.7,Tenure,Role Overload,Salary
EMP0912,13,HR,VP of HR,179,11,185143.45,0,30.8,Market Competitiveness,Salary,Tenure
EMP0913,8,Operations,Operations Manager,177,5,118345.64,0,64.1,Role Overload,Market Competitiveness,Salary
EMP0914,49,Engineering,Software Engineer,171,7,54048.87,0,45.7,Tenure,MonthlyHours,Salary
EMP0915,8,Sales,Sales Representative,177,7,59149.25,0,72.2,LastPromotion,Salary,Market Competitiveness
EMP0916,21,Operations,Operations Manager,179,0,129622.61,0,19.1,Salary,MonthlyHours,Role Overload
EMP0917,137,Engineering,Senior Engineer,184,54,101074.63,0,63.6,Tenure,MonthlyHours,Role Overload
EMP0918,60,Operations,Operations Manager,165,14,130436.96,0,42.4,Tenure,MonthlyHours,LastPromotion
EMP0919,20,Engineering,Engineering Manager,177,12,111749.39,0,41.2,Salary,MonthlyHours,LastPromotion
EMP0920,18,HR,HR Generalist,172,13,54737.28,0,50.2,LastPromotion,Market Competitiveness,Salary
EMP0921,8,HR,Recruiter,186,6,59489.75,0,33.0,MonthlyHours,Tenure,Salary
EMP0922,16,Marketing,Marketing Specialist,174,3,77536.2,0,34.3,Market Competitiveness,MonthlyHours,Salary
EMP0923,62,Finance,Financial Analyst,188,8,71774.35,0,36.0,Salary,MonthlyHours,Tenure
EMP0924,14,Operations,Operations Specialist,192,5,52517.51,0,83.3,Market Competitiveness,Salary,MonthlyHours
EMP0925,242,Operations,Operations Manager,191,25,96205.12,0,58.5,Salary,LastPromotion,Tenure
EMP0926,7,Sales,Account Executive,182,0,51147.24,1,40.9,Role Overload,LastPromotion,Salary
EMP0927,5,HR,HR Generalist,159,2,73567.91,0,44.0,LastPromotion,Market Competitiveness,Salary
EMP0928,24,HR,VP of HR,185,8,145236.96,1,34.2,Salary,Market Competitiveness,Role Overload
EMP0929,37,Sales,Account Executive,149,0,52438.77,1,60.3,MonthlyHours,Salary,Market Competitiveness
EMP0930,145,Engineering,Senior Engineer,142,9,100839.53,0,39.4,Tenure,LastPromotion,Salary
EMP0931,197,Operations,Director of Operations,174,46,160953.79,0,48.4,Tenure,Salary,Market Competitiveness
EMP0932,1,Engineering,Software Engineer,174,0,75154.17,0,28.9,Market Competitiveness,MonthlyHours,Role Overload
EMP0933,129,Sales,Account Executive,162,28,67254.56,0,32.5,Tenure,Salary,MonthlyHours
EMP0934,40,Marketing,Marketing Specialist,156,20,71384.74,0,39.2,Salary,Role Overload,MonthlyHours
EMP0935,87,HR,HR Generalist,171,12,68386.1,0,31.8,Tenure,Role Overload,Salary
EMP0936,35,Marketing,Growth Hacker,156,15,61230.36,0,50.1,Salary,Role Overload,Tenure
EMP0937,1,HR,HR Generalist,179,0,63876.05,0,57.3,Role Overload,Salary,MonthlyHours
EMP0938,69,HR,HR Manager,185,53,133392.05,0,64.5,Tenure,MonthlyHours,LastPromotion
EMP0939,35,Engineering,Engineering Manager,166,12,104647.34,0,35.9,LastPromotion,Market Competitiveness,Salary
EMP0940,7,Marketing,Growth Hacker,185,1,63868.85,0,65.8,Salary,MonthlyHours,LastPromotion
EMP0941,11,Operations,Director of Operations,170,2,141801.12,0,39.5,Market Competitiveness,Role Overload,MonthlyHours
EMP0942,3,Sales,VP of Sales,180,0,147189.75,0,39.5,Market Competitiveness,LastPromotion,Role Overload
EMP0943,144,Operations,Director of Operations,194,57,168199.13,0,81.9,Tenure,Role Overload,Market Competitiveness
EMP0944,5,Engineering,Software Engineer,161,0,56937.22,0,67.7,Market Competitiveness,Salary,Role Overload
EMP0945,72,Operations,Operations Specialist,161,18,61812.3,0,53.1,Tenure,Salary,MonthlyHours
EMP0946,1,Marketing,VP of Marketing,153,0,173158.33,0,43.3,MonthlyHours,Salary,Market Competitiveness
EMP0947,1,Operations,Operations Specialist,166,0,62834.32,0,50.2,Tenure,Salary,MonthlyHours
EMP0948,51,HR,VP of HR,167,40,158913.34,0,46.9,Tenure,Salary,Role Overload
EMP0949,45,HR,HR Generalist,180,37,69132.27,0,53.1,Market Competitiveness,Salary,Tenure
EMP0950,1,Sales,VP of Sales,171,0,168288.37,0,32.8,Salary,Role Overload,Tenure
EMP0951,29,Finance,VP of Finance,185,9,204618.31,0,33.8,LastPromotion,Tenure,Market Competitiveness
EMP0952,49,Sales,Sales Representative,168,15,59821.7,0,59.2,Tenure,Role Overload,Salary
EMP0953,14,Marketing,Marketing Manager,152,13,100179.3,0,43.4,Tenure,Market Competitiveness,Role Overload
EMP0954,57,Sales,Account Executive,184,2,56822.08,1,56.9,Tenure,Salary,Market Competitiveness
EMP0955,28,Sales,VP of Sales,154,13,153040.91,0,27.3,Salary,Tenure,Market Competitiveness
EMP0956,15,Operations,Operations Manager,173,1,120337.05,0,42.1,MonthlyHours,Market Competitiveness,Tenure
EMP0957,34,Sales,Sales Representative,163,29,58355.92,0,41.6,Salary,Market Competitiveness,Role Overload
EMP0958,80,Marketing,Marketing Specialist,174,46,66938.23,0,39.5,Tenure,Market Competitiveness,LastPromotion
EMP0959,46,Marketing,Marketing Specialist,173,28,58352.18,0,58.6,LastPromotion,Salary,Market Competitiveness
EMP0960,54,Sales,VP of Sales,179,38,162387.01,0,58.9,MonthlyHours,Tenure,Market Competitiveness
EMP0961,13,HR,Recruiter,165,5,53189.8,0,61.3,Tenure,Salary,MonthlyHours
EMP0962,18,Engineering,Staff Engineer,188,7,100276.83,0,52.7,Tenure,Market Competitiveness,LastPromotion
EMP0963,20,HR,HR Manager,186,1,117125.93,0,21.6,Role Overload,Salary,Market Competitiveness
EMP0964,49,Sales,VP of Sales,166,44,151975.85,0,45.8,Tenure,Market Competitiveness,Role Overload
EMP0965,10,Operations,Operations Specialist,161,5,59767.79,0,55.6,Role Overload,Salary,LastPromotion
EMP0966,21,Finance,Financial Analyst,185,12,61677.78,0,49.9,Role Overload,Salary,Market Competitiveness
EMP0967,61,HR,Recruiter,164,44,51574.3,0,79.3,Tenure,Salary,MonthlyHours
EMP0968,38,Operations,Operations Specialist,173,20,66950.95,0,22.1,Role Overload,MonthlyHours,Salary
EMP0969,1,Marketing,Marketing Manager,165,0,109720.28,0,45.5,Salary,LastPromotion,Market Competitiveness
EMP0970,5,Sales,Account Executive,169,3,57570.34,0,70.0,Salary,Role Overload,Tenure
EMP0971,10,Finance,Financial Analyst,162,6,56696.04,0,45.2,Salary,Tenure,Role Overload
EMP0972,46,Marketing,Marketing Specialist,186,15,55826.64,0,61.9,Market Competitiveness,Salary,LastPromotion
EMP0973,6,Engineering,Software Engineer,157,2,73765.94,1,63.7,Tenure,Salary,LastPromotion
EMP0974,5,Engineering,Senior Engineer,168,2,94620.86,1,49.1,Salary,Tenure,LastPromotion
EMP0975,11,Finance,VP of Finance,174,1,188195.92,0,38.3,LastPromotion,Tenure,Market Competitiveness
EMP0976,2,Marketing,Growth Hacker,161,1,54525.71,0,52.8,LastPromotion,Salary,Tenure
EMP0977,14,Operations,Operations Specialist,176,1,76195.45,0,38.7,MonthlyHours,Tenure,LastPromotion
EMP0978,74,Marketing,VP of Marketing,169,4,200005.88,0,36.2,Tenure,LastPromotion,MonthlyHours
EMP0979,19,Marketing,Marketing Manager,191,2,99047.14,0,67.7,LastPromotion,Market Competitiveness,MonthlyHours
EMP0980,23,Marketing,Marketing Manager,167,11,132809.0,0,36.1,Salary,Role Overload,Tenure
EMP0981,42,Finance,Accountant,152,29,53009.54,0,62.2,LastPromotion,Salary,Role Overload
EMP0982,7,Sales,VP of Sales,184,5,144114.83,0,21.3,MonthlyHours,Market Competitiveness,Salary
EMP0983,29,HR,HR Generalist,174,13,51158.03,0,47.7,Role Overload,Salary,Tenure
EMP0984,29,Sales,Sales Representative,153,25,63017.19,1,69.3,Role Overload,Salary,MonthlyHours
EMP0985,40,HR,HR Manager,183,39,99383.35,1,39.0,Role Overload,Market Competitiveness,Tenure
EMP0986,4,HR,HR Manager,172,3,127912.15,1,46.3,Salary,MonthlyHours,Market Competitiveness
EMP0987,1,HR,Recruiter,181,0,59626.26,1,65.0,Role Overload,Salary,Tenure
EMP0988,18,Operations,Operations Specialist,164,7,59723.77,0,28.8,LastPromotion,Salary,Tenure
EMP0989,3,Marketing,Marketing Manager,167,0,101292.04,0,45.0,MonthlyHours,Salary,LastPromotion
EMP0990,42,HR,HR Manager,192,1,113734.3,0,66.4,Role Overload,MonthlyHours,Tenure
EMP0991,73,Operations,Operations Manager,192,56,96248.01,0,90.1,Tenure,Role Overload,Market Competitiveness
EMP0992,8,HR,VP of HR,176,5,193581.96,1,43.4,Role Overload,Market Competitiveness,Salary
EMP0993,1,Operations,Operations Specialist,172,0,59593.27,0,62.4,Tenure,Salary,Market Competitiveness
EMP0994,8,Finance,Finance Manager,158,5,122398.98,0,25.5,Market Competitiveness,Salary,MonthlyHours
EMP0995,28,Marketing,Growth Hacker,170,14,55614.65,0,44.8,Role Overload,Salary,MonthlyHours
EMP0996,43,Marketing,VP of Marketing,174,19,164908.67,0,15.3,LastPromotion,Salary,MonthlyHours
EMP0997,13,Finance,Accountant,166,9,65019.31,0,50.6,Tenure,LastPromotion,Market Competitiveness
EMP0998,6,Marketing,Growth Hacker,205,4,55603.59,1,97.2,LastPromotion,Salary,Role Overload
EMP0999,89,Finance,Financial Analyst,201,59,52378.58,0,88.9,Tenure,Role Overload,Salary
EMP1000,1,Marketing,Growth Hacker,187,0,77196.62,0,39.6,LastPromotion,Salary,Market Competitiveness
EMP1001,16,HR,HR Manager,135,8,128647.33,0,40.1,MonthlyHours,LastPromotion,Role Overload
EMP1002,49,HR,VP of HR,160,29,171262.43,0,41.4,Tenure,Role Overload,LastPromotion
EMP1003,2,Engineering,Engineering Manager,164,1,128593.93,0,42.0,Role Overload,Tenure,LastPromotion
EMP1004,92,Finance,Accountant,180,39,67195.36,0,59.1,Salary,Market Competitiveness,Tenure
EMP1005,3,HR,VP of HR,159,1,160907.33,0,41.4,Role Overload,Market Competitiveness,MonthlyHours
EMP1006,10,Engineering,Engineering Manager,169,8,103717.2,0,29.9,Salary,LastPromotion,MonthlyHours
EMP1007,10,Sales,Account Executive,163,6,65881.64,0,64.0,Tenure,Salary,LastPromotion
EMP1008,54,Sales,Account Executive,179,52,70905.47,1,58.2,MonthlyHours,LastPromotion,Tenure
EMP1009,38,Marketing,Marketing Manager,195,35,98415.23,1,76.4,Market Competitiveness,Role Overload,Salary
EMP1010,9,Operations,Operations Manager,166,3,96284.81,0,48.8,LastPromotion,Tenure,Salary
EMP1011,76,Operations,Operations Specialist,175,22,53001.28,0,42.4,Tenure,Salary,MonthlyHours
EMP1012,35,Sales,VP of Sales,171,27,175266.08,0,58.0,LastPromotion,Role Overload,MonthlyHours
EMP1013,38,Operations,Operations Specialist,167,20,75755.1,1,42.2,MonthlyHours,Tenure,Role Overload
EMP1014,55,Engineering,Software Engineer,178,1,55862.03,0,36.5,Tenure,Salary,Market Competitiveness
EMP1015,28,Finance,Finance Manager,203,17,104969.25,0,60.0,Market Competitiveness,MonthlyHours,Salary
EMP1016,61,Sales,VP of Sales,183,8,197987.2,0,49.9,MonthlyHours,Salary,Tenure
EMP1017,70,Operations,Operations Manager,173,55,114035.98,0,55.6,LastPromotion,Role Overload,Tenure
EMP1018,9,Sales,Sales Representative,173,5,71466.71,0,41.4,MonthlyHours,Market Competitiveness,LastPromotion
EMP1019,51,Marketing,VP of Marketing,172,38,165769.8,0,45.5,Tenure,Market Competitiveness,Salary
EMP1020,48,Engineering,Software Engineer,172,31,64620.19,0,55.9,LastPromotion,Salary,MonthlyHours
EMP1021,9,Operations,Director of Operations,182,2,206243.53,0,48.0,MonthlyHours,LastPromotion,Salary
EMP1022,17,HR,VP of HR,168,3,176047.57,0,29.8,Salary,Tenure,LastPromotion
EMP1023,28,Finance,VP of Finance,156,27,158486.73,0,51.6,Salary,MonthlyHours,Market Competitiveness
EMP1024,60,Finance,Accountant,184,33,58245.57,0,63.5,Tenure,Salary,Market Competitiveness
EMP1025,5,Sales,Sales Representative,165,0,68022.45,0,20.1,LastPromotion,Market Competitiveness,Role Overload
EMP1026,7,Engineering,Software Engineer,172,3,69651.18,0,38.8,Role Overload,Salary,Tenure
EMP1027,56,Finance,VP of Finance,173,10,149951.77,0,31.5,Salary,Tenure,Market Competitiveness
EMP1028,95,HR,Recruiter,193,53,56650.04,0,85.7,Tenure,Role Overload,Salary
EMP1029,4,HR,HR Manager,169,1,104009.8,0,26.6,Market Competitiveness,LastPromotion,Salary
EMP1030,6,HR,VP of HR,164,3,153329.19,0,45.8,Market Competitiveness,Salary,MonthlyHours
EMP1031,60,Marketing,Growth Hacker,189,57,72627.95,0,57.9,LastPromotion,Market Competitiveness,Tenure
EMP1032,50,Engineering,Software Engineer,191,11,52178.28,0,74.4,Tenure,Salary,MonthlyHours
EMP1033,120,Marketing,Marketing Manager,150,25,115657.24,0,43.5,Tenure,Salary,MonthlyHours
EMP1034,17,Finance,Accountant,195,1,51530.38,0,75.8,Tenure,Salary,LastPromotion
EMP1035,27,Marketing,Growth Hacker,143,21,60693.15,0,35.6,Role Overload,LastPromotion,Salary
EMP1036,51,HR,VP of HR,194,9,182353.67,0,49.8,MonthlyHours,Tenure,Salary
EMP1037,5,Operations,Operations Specialist,161,1,69107.01,0,61.1,Tenure,Market Competitiveness,Salary
EMP1038,14,HR,Recruiter,192,0,70520.64,0,58.7,Tenure,MonthlyHours,LastPromotion
EMP1039,72,Operations,Operations Specialist,148,57,64068.21,0,74.4,Tenure,Salary,MonthlyHours
EMP1040,35,Finance,VP of Finance,152,27,206012.67,0,38.6,MonthlyHours,Role Overload,Salary
EMP1041,76,Finance,Accountant,185,10,51876.21,0,38.0,Salary,MonthlyHours,Tenure
EMP1042,23,HR,HR Manager,175,21,97411.0,0,38.8,Salary,Tenure,Market Competitiveness
EMP1043,40,Operations,Director of Operations,177,21,201736.02,0,35.8,MonthlyHours,Role Overload,Market Competitiveness
