EmployeeID,Tenure,Department,Role,MonthlyHours,LastPromotion,Salary,Attrition,RiskPercentage,Driver1,Driver2,Driver3
EMP0781,82,Marketing,VP of Marketing,178,34,189840.56,0,34.0,Tenure,Salary,Role Overload
EMP0782,47,Engineering,Staff Engineer,196,25,114455.67,0,72.1,MonthlyHours,Market Competitiveness,Role Overload
EMP0783,6,Engineering,Staff Engineer,163,3,100970.72,0,28.4,MonthlyHours,Tenure,LastPromotion
EMP0784,19,Marketing,Growth Hacker,157,16,59820.64,0,48.8,Tenure,Salary,MonthlyHours
EMP0785,19,HR,HR Manager,171,4,125841.53,0,46.0,Role Overload,LastPromotion,MonthlyHours
EMP0786,52,Marketing,Marketing Manager,174,16,109679.93,0,36.9,LastPromotion,Role Overload,Tenure
EMP0787,59,Sales,Account Executive,166,14,59797.07,0,48.3,Tenure,Salary,LastPromotion
EMP0788,1,Finance,Financial Analyst,178,0,59079.02,0,35.5,Market Competitiveness,Salary,Tenure
EMP0789,6,Marketing,Growth Hacker,188,1,61528.93,0,66.8,Salary,Market Competitiveness,LastPromotion
EMP0790,18,Finance,Finance Manager,183,17,103169.54,0,45.8,Market Competitiveness,Role Overload,MonthlyHours
EMP0791,25,Sales,VP of Sales,187,11,162391.57,0,39.4,Salary,MonthlyHours,Role Overload
EMP0792,61,Marketing,Growth Hacker,157,28,64578.35,0,54.8,Tenure,Salary,LastPromotion
EMP0793,10,Operations,Operations Specialist,182,9,68823.81,1,45.6,Tenure,MonthlyHours,Market Competitiveness
EMP0794,8,Marketing,VP of Marketing,182,2,206929.3,0,44.6,LastPromotion,Market Competitiveness,MonthlyHours
EMP0795,45,Engineering,Senior Engineer,166,18,102749.08,0,35.1,Role Overload,Tenure,LastPromotion
EMP0796,105,Operations,Operations Manager,171,24,124869.73,1,46.5,Role Overload,Salary,Tenure
EMP0797,45,Engineering,Senior Engineer,183,23,107092.93,1,29.2,LastPromotion,MonthlyHours,Tenure
EMP0798,19,Operations,Operations Manager,161,16,113504.77,0,34.7,Role Overload,Salary,Market Competitiveness
EMP0799,77,Operations,Operations Specialist,181,51,73868.29,0,54.3,Salary,Market Competitiveness,Tenure
EMP0800,28,Sales,Account Executive,195,27,62525.31,0,84.0,Role Overload,Salary,LastPromotion
EMP0801,49,HR,Recruiter,146,41,57765.71,0,83.3,Tenure,Salary,LastPromotion
EMP0802,69,Finance,Finance Manager,173,43,123123.76,0,38.0,Market Competitiveness,Tenure,Role Overload
EMP0803,116,HR,VP of HR,187,58,180436.3,0,61.9,Tenure,MonthlyHours,Salary
EMP0804,28,Sales,Sales Representative,152,6,61870.05,0,52.7,Market Competitiveness,Salary,Role Overload
EMP0805,52,Finance,Finance Manager,160,40,100994.51,0,50.0,MonthlyHours,Tenure,Salary
EMP0806,56,HR,HR Manager,187,12,107345.31,0,29.3,Tenure,Salary,LastPromotion
EMP0807,8,Marketing,Growth Hacker,192,3,61589.93,0,66.1,MonthlyHours,Salary,LastPromotion
EMP0808,43,Sales,VP of Sales,190,13,156937.24,0,42.0,Salary,LastPromotion,Market Competitiveness
EMP0809,18,Engineering,Senior Engineer,172,12,107044.58,0,43.0,Role Overload,LastPromotion,Salary
EMP0810,13,Finance,Finance Manager,167,12,131312.63,0,22.7,MonthlyHours,LastPromotion,Tenure
EMP0811,113,Sales,Sales Manager,188,6,125561.47,0,47.8,MonthlyHours,Market Competitiveness,Tenure
EMP0812,102,Engineering,Engineering Manager,167,33,134771.52,0,47.0,Tenure,Role Overload,LastPromotion
EMP0813,130,HR,VP of HR,181,28,148144.39,0,33.0,Tenure,Salary,MonthlyHours
EMP0814,71,Finance,VP of Finance,166,34,172012.16,1,14.1,Role Overload,Tenure,Market Competitiveness
EMP0815,5,Sales,Account Executive,202,2,71877.97,0,58.8,Salary,LastPromotion,Market Competitiveness
EMP0816,29,Engineering,Software Engineer,161,3,76764.36,0,36.0,Role Overload,MonthlyHours,Salary
EMP0817,19,Finance,VP of Finance,195,13,199199.6,0,60.6,LastPromotion,Tenure,Salary
EMP0818,19,Sales,Sales Manager,166,3,125881.27,0,41.9,Salary,Market Competitiveness,Tenure
EMP0819,57,Engineering,Engineering Manager,167,3,130996.38,0,37.8,Tenure,Salary,Market Competitiveness
EMP0820,8,HR,VP of HR,160,3,164115.41,0,28.1,Role Overload,Tenure,LastPromotion
EMP0821,1,Marketing,VP of Marketing,168,0,194318.38,0,43.0,Tenure,Salary,Role Overload
EMP0822,86,Marketing,VP of Marketing,178,36,144640.31,0,56.7,Tenure,Market Competitiveness,Salary
EMP0823,63,Operations,Director of Operations,173,21,188122.54,0,50.5,Tenure,MonthlyHours,Market Competitiveness
EMP0824,180,Sales,Sales Representative,170,7,77471.67,0,36.3,Tenure,Salary,LastPromotion
EMP0825,26,Finance,VP of Finance,151,25,159842.28,0,47.1,LastPromotion,MonthlyHours,Market Competitiveness
EMP0826,60,Sales,Account Executive,183,26,66982.34,0,40.8,Market Competitiveness,Salary,Tenure
EMP0827,28,Sales,Sales Representative,142,6,66480.41,0,22.4,Tenure,Salary,Market Competitiveness
EMP0828,32,Marketing,VP of Marketing,161,31,202789.59,0,18.9,LastPromotion,Tenure,MonthlyHours
EMP0829,2,HR,HR Manager,218,1,95523.06,0,58.9,Tenure,Role Overload,Market Competitiveness
EMP0830,9,Marketing,Marketing Manager,171,2,123397.32,0,35.6,Salary,MonthlyHours,Market Competitiveness
EMP0831,34,Finance,VP of Finance,187,3,185396.89,0,22.3,Role Overload,MonthlyHours,Market Competitiveness
EMP0832,1,Engineering,Engineering Manager,165,0,131540.44,0,38.3,Role Overload,MonthlyHours,Salary
EMP0833,38,HR,Recruiter,179,14,68873.64,0,42.3,Tenure,MonthlyHours,Market Competitiveness
EMP0834,80,Sales,Sales Manager,175,27,130333.99,0,52.1,Tenure,LastPromotion,MonthlyHours
EMP0835,73,Engineering,Senior Engineer,163,51,86412.21,0,70.6,Tenure,LastPromotion,Salary
EMP0836,12,Marketing,VP of Marketing,132,10,146287.8,0,29.7,Tenure,Market Competitiveness,Salary
EMP0837,27,Operations,Operations Specialist,156,2,63460.26,1,55.2,Market Competitiveness,Salary,Tenure
EMP0838,7,HR,Recruiter,163,0,61693.89,0,43.7,LastPromotion,Salary,MonthlyHours
EMP0839,33,Marketing,Growth Hacker,178,20,73700.18,0,23.2,Tenure,Salary,MonthlyHours
EMP0840,131,Sales,VP of Sales,185,43,164587.07,0,47.8,Tenure,MonthlyHours,Market Competitiveness
EMP0841,23,Finance,Finance Manager,200,20,99543.49,0,59.7,Market Competitiveness,MonthlyHours,Role Overload
EMP0842,7,Operations,Operations Specialist,173,5,63462.01,1,71.0,MonthlyHours,Salary,Role Overload
EMP0843,7,Engineering,Engineering Manager,189,6,128829.8,0,56.3,Salary,MonthlyHours,Role Overload
EMP0844,31,Marketing,Marketing Manager,164,21,107059.54,1,37.6,Tenure,Role Overload,MonthlyHours
EMP0845,18,Sales,Sales Representative,161,11,68351.64,0,27.5,Market Competitiveness,Tenure,LastPromotion
EMP0846,92,Sales,VP of Sales,175,33,179187.74,0,34.1,Role Overload,MonthlyHours,Tenure
EMP0847,175,Operations,Operations Manager,166,48,113811.85,0,56.8,Tenure,MonthlyHours,Role Overload
EMP0848,34,Sales,Sales Manager,172,25,129440.35,0,30.5,LastPromotion,Role Overload,Tenure
EMP0849,38,Finance,VP of Finance,183,12,155698.09,0,37.7,Role Overload,Tenure,LastPromotion
EMP0850,17,Operations,Director of Operations,180,9,205685.31,1,26.2,Tenure,MonthlyHours,Role Overload
EMP0851,14,Marketing,Marketing Specialist,169,1,54890.2,1,50.0,Salary,Role Overload,MonthlyHours
EMP0852,3,HR,Recruiter,171,0,59478.75,0,60.3,Tenure,Salary,Role Overload
EMP0853,36,HR,Recruiter,178,1,55479.82,0,55.3,MonthlyHours,Salary,Role Overload
EMP0854,133,Engineering,Software Engineer,196,43,64757.99,0,96.6,Tenure,Salary,Market Competitiveness
EMP0855,1,Finance,Accountant,190,0,59993.2,0,58.0,Tenure,Market Competitiveness,Salary
EMP0856,6,HR,VP of HR,158,3,172365.3,0,54.4,Tenure,Salary,LastPromotion
EMP0857,157,Sales,Sales Manager,148,28,101805.21,0,44.4,Tenure,MonthlyHours,Salary
EMP0858,9,HR,Recruiter,191,8,68327.85,1,53.6,Salary,MonthlyHours,LastPromotion
EMP0859,3,HR,HR Generalist,177,0,61031.38,0,45.6,MonthlyHours,Role Overload,Salary
EMP0860,51,Marketing,Marketing Specialist,193,10,67133.31,0,74.0,Role Overload,Tenure,Salary
EMP0861,11,Engineering,Staff Engineer,165,6,119997.69,0,28.9,MonthlyHours,Salary,LastPromotion
EMP0862,97,Sales,VP of Sales,174,48,170523.38,0,63.7,Tenure,MonthlyHours,LastPromotion
EMP0863,52,Sales,Sales Manager,172,18,97091.05,0,47.8,Role Overload,LastPromotion,Tenure
EMP0864,39,HR,HR Manager,183,22,116340.86,0,36.1,Role Overload,Market Competitiveness,LastPromotion
EMP0865,16,Sales,Sales Manager,160,8,95869.55,0,54.0,MonthlyHours,LastPromotion,Role Overload
EMP0866,6,Operations,Operations Specialist,169,2,63715.19,0,38.5,Tenure,Salary,Role Overload
EMP0867,5,Operations,Director of Operations,159,2,204574.92,1,26.3,MonthlyHours,Market Competitiveness,Tenure
EMP0868,71,Finance,Accountant,175,42,64480.21,0,52.6,Market Competitiveness,Salary,Role Overload
EMP0869,45,Engineering,Software Engineer,185,34,71138.33,0,46.6,MonthlyHours,LastPromotion,Salary
EMP0870,2,Marketing,VP of Marketing,168,0,174151.36,0,39.0,Salary,MonthlyHours,Market Competitiveness
EMP0871,54,HR,VP of HR,155,38,190131.52,0,55.8,Tenure,Market Competitiveness,LastPromotion
EMP0872,46,Sales,Sales Representative,174,38,56689.33,0,61.9,Tenure,Salary,Role Overload
EMP0873,80,Marketing,Marketing Manager,205,44,133436.17,1,70.7,Tenure,Role Overload,Market Competitiveness
EMP0874,11,Marketing,Marketing Specialist,176,3,57063.81,0,71.7,Tenure,Salary,Role Overload
EMP0875,35,Sales,Sales Manager,154,4,96254.46,0,35.9,Tenure,Salary,Role Overload
EMP0876,19,Engineering,Software Engineer,204,11,67761.22,0,80.6,Salary,Tenure,MonthlyHours
EMP0877,34,Operations,Director of Operations,158,8,147575.87,1,56.9,Salary,Role Overload,MonthlyHours
EMP0878,28,Operations,Operations Specialist,160,3,57585.46,1,51.4,Role Overload,Salary,Market Competitiveness
EMP0879,10,Finance,Accountant,178,2,62021.04,0,68.8,MonthlyHours,Salary,Role Overload
EMP0880,47,HR,VP of HR,180,26,197991.12,0,44.0,LastPromotion,Role Overload,Market Competitiveness
EMP0881,75,Marketing,Growth Hacker,135,45,64031.35,0,73.2,Role Overload,Tenure,Salary
EMP0882,58,Operations,Operations Specialist,149,34,75502.26,1,48.8,MonthlyHours,Tenure,Market Competitiveness
EMP0883,13,Marketing,Marketing Specialist,171,10,61273.12,1,67.9,Role Overload,Salary,Market Competitiveness
EMP0884,51,Finance,Finance Manager,167,19,99021.21,0,43.9,MonthlyHours,Tenure,Salary
EMP0885,26,HR,HR Manager,168,13,105743.97,0,34.6,Salary,Tenure,Market Competitiveness
EMP0886,54,Marketing,Marketing Specialist,156,18,77706.56,0,32.3,Salary,Tenure,Market Competitiveness
EMP0887,8,Operations,Director of Operations,184,7,159609.39,0,46.8,LastPromotion,MonthlyHours,Tenure
EMP0888,60,HR,Recruiter,174,16,50664.06,0,56.2,MonthlyHours,Salary,Tenure
EMP0889,99,HR,Recruiter,180,3,72968.2,0,50.1,Tenure,Role Overload,Market Competitiveness
EMP0890,30,Operations,Operations Specialist,177,15,52477.63,0,58.0,Market Competitiveness,Salary,LastPromotion
EMP0891,6,Sales,Account Executive,186,0,61122.78,0,45.9,Market Competitiveness,Salary,LastPromotion
EMP0892,4,Marketing,VP of Marketing,166,2,164909.21,0,51.8,Market Competitiveness,LastPromotion,Role Overload
EMP0893,103,Finance,Financial Analyst,162,13,75328.95,0,46.6,Tenure,Salary,Market Competitiveness
EMP0894,9,Engineering,Software Engineer,177,1,69467.68,0,40.6,Market Competitiveness,Salary,LastPromotion
EMP0895,11,Finance,Financial Analyst,188,8,68233.54,1,42.6,Role Overload,Tenure,Market Competitiveness
EMP0896,3,Engineering,Senior Engineer,181,1,105630.38,0,44.6,Role Overload,LastPromotion,Salary
EMP0897,26,Marketing,VP of Marketing,194,9,180695.66,0,61.4,Tenure,Market Competitiveness,MonthlyHours
EMP0898,39,Marketing,Marketing Manager,166,6,131499.4,0,41.3,Role Overload,LastPromotion,Tenure
EMP0899,46,HR,Recruiter,177,38,50227.03,0,47.5,Market Competitiveness,Salary,MonthlyHours
EMP0900,8,Finance,Financial Analyst,169,3,55567.2,0,49.3,Salary,MonthlyHours,Role Overload
EMP0901,23,Operations,Director of Operations,176,15,149908.65,0,33.0,Market Competitiveness,LastPromotion,Tenure
EMP0902,55,HR,Recruiter,185,19,73202.68,0,35.2,Tenure,Salary,Market Competitiveness
EMP0903,13,Engineering,Engineering Manager,160,5,100946.9,0,47.6,Tenure,LastPromotion,Role Overload
EMP0904,1,HR,VP of HR,192,0,149430.1,0,80.4,Market Competitiveness,MonthlyHours,Salary
EMP0905,71,Finance,VP of Finance,163,20,161341.56,1,26.0,MonthlyHours,LastPromotion,Tenure
EMP0906,25,Engineering,Engineering Manager,140,21,124003.72,0,42.0,Market Competitiveness,Role Overload,MonthlyHours
EMP0907,19,Sales,VP of Sales,170,14,186969.68,0,33.2,Market Competitiveness,Salary,MonthlyHours
EMP0908,8,Engineering,Senior Engineer,170,6,88881.92,0,32.3,Market Competitiveness,Tenure,Salary
EMP0909,9,Engineering,Staff Engineer,173,7,115666.57,0,32.1,MonthlyHours,Salary,Role Overload
EMP0910,4,HR,HR Manager,151,0,97465.68,1,47.9,Market Competitiveness,MonthlyHours,LastPromotion
EMP0911,38,Marketing,Growth Hacker,160,12,67091.03,1,32.9,Market Competitiveness,LastPromotion,Tenure
EMP0912,7,Marketing,VP of Marketing,193,1,205338.93,0,51.7,Salary,Role Overload,Tenure
EMP0913,40,Finance,Accountant,163,28,55228.52,0,56.7,Tenure,Salary,Role Overload
EMP0914,20,Sales,Sales Manager,193,18,99627.01,1,58.1,Tenure,MonthlyHours,LastPromotion
EMP0915,38,Sales,Sales Representative,174,20,74688.23,0,22.1,Role Overload,MonthlyHours,Salary
EMP0916,1,Finance,VP of Finance,191,0,174271.13,0,57.9,LastPromotion,Market Competitiveness,Salary
EMP0917,16,Marketing,VP of Marketing,162,13,143559.78,0,44.9,Salary,LastPromotion,Market Competitiveness
EMP0918,20,Sales,Account Executive,174,3,59957.42,0,47.3,Tenure,Salary,Role Overload
EMP0919,45,Operations,Operations Specialist,196,33,63726.22,0,76.0,Role Overload,Salary,Market Competitiveness
EMP0920,23,Operations,Operations Specialist,156,0,73807.49,0,18.1,LastPromotion,Role Overload,MonthlyHours
EMP0921,3,Sales,Account Executive,195,2,65753.95,0,53.4,LastPromotion,Salary,Role Overload
EMP0922,43,Finance,VP of Finance,178,22,159288.97,0,32.7,Tenure,LastPromotion,MonthlyHours
EMP0923,24,Operations,Director of Operations,143,11,175549.51,0,40.1,Salary,LastPromotion,Market Competitiveness
EMP0924,13,Sales,Sales Representative,166,9,69574.97,1,33.3,Tenure,Market Competitiveness,MonthlyHours
EMP0925,12,Finance,Financial Analyst,188,2,51099.09,0,52.3,Role Overload,Salary,MonthlyHours
EMP0926,55,Marketing,Growth Hacker,201,12,68186.91,0,55.8,Market Competitiveness,Tenure,Role Overload
EMP0927,15,Marketing,Growth Hacker,168,13,72956.31,0,41.9,MonthlyHours,Tenure,LastPromotion
EMP0928,65,Finance,Accountant,173,12,58934.1,0,59.8,Market Competitiveness,Salary,LastPromotion
EMP0929,9,Engineering,Engineering Manager,174,7,127002.18,0,25.7,Role Overload,MonthlyHours,Salary
EMP0930,8,Sales,Account Executive,167,7,54110.45,0,61.3,Tenure,Salary,LastPromotion
EMP0931,57,Engineering,Staff Engineer,174,47,124437.42,0,43.9,MonthlyHours,Market Competitiveness,Tenure
EMP0932,5,HR,VP of HR,180,3,161950.26,0,34.0,Role Overload,Tenure,Market Competitiveness
EMP0933,14,Sales,Sales Representative,157,9,59776.49,0,63.9,LastPromotion,Salary,Market Competitiveness
EMP0934,25,Marketing,Growth Hacker,163,11,56930.17,0,62.0,Salary,MonthlyHours,LastPromotion
EMP0935,47,Finance,Finance Manager,192,10,103582.26,0,68.5,Salary,Tenure,MonthlyHours
EMP0936,15,Operations,Operations Specialist,169,2,64935.06,0,42.6,Role Overload,Salary,MonthlyHours
EMP0937,18,Engineering,Software Engineer,179,17,71515.2,0,41.7,Salary,Market Competitiveness,LastPromotion
EMP0938,32,Marketing,Marketing Specialist,173,19,66048.18,1,34.4,Market Competitiveness,Salary,LastPromotion
EMP0939,54,Engineering,Senior Engineer,173,24,96796.49,0,44.7,MonthlyHours,Tenure,Market Competitiveness
EMP0940,39,Engineering,Engineering Manager,184,6,118841.21,0,36.3,Tenure,Role Overload,MonthlyHours
EMP0941,72,Sales,Account Executive,176,28,72165.92,0,39.9,Tenure,Salary,Role Overload
EMP0942,82,Operations,Director of Operations,169,21,148284.17,1,44.4,Role Overload,MonthlyHours,Tenure
EMP0943,19,Marketing,VP of Marketing,168,18,140474.99,0,50.2,LastPromotion,Role Overload,MonthlyHours
EMP0944,3,HR,Recruiter,145,1,61209.0,0,61.9,MonthlyHours,Salary,Role Overload
EMP0945,21,Engineering,Software Engineer,165,17,69941.27,0,31.6,Role Overload,MonthlyHours,Tenure
EMP0946,17,Engineering,Engineering Manager,180,16,127890.99,0,57.2,Tenure,Salary,MonthlyHours
EMP0947,12,Sales,Account Executive,177,11,52359.58,0,42.0,MonthlyHours,Salary,Tenure
EMP0948,9,Sales,Sales Representative,180,8,60444.2,0,61.1,MonthlyHours,Salary,Market Competitiveness
EMP0949,1,Operations,Operations Specialist,183,0,52714.66,0,52.3,Market Competitiveness,Salary,LastPromotion
EMP0950,17,Marketing,Marketing Specialist,169,12,74357.37,0,45.7,LastPromotion,Market Competitiveness,MonthlyHours
EMP0951,275,Marketing,Growth Hacker,164,29,67357.14,0,36.7,Tenure,Salary,Market Competitiveness
EMP0952,13,Marketing,Marketing Specialist,161,5,75582.75,0,28.2,Market Competitiveness,Role Overload,LastPromotion
EMP0953,7,Marketing,Growth Hacker,193,4,72444.96,0,52.1,LastPromotion,Market Competitiveness,Tenure
EMP0954,29,HR,HR Generalist,216,12,66792.13,0,56.5,Tenure,LastPromotion,MonthlyHours
EMP0955,114,Finance,Finance Manager,172,19,113803.84,0,33.1,Tenure,Salary,Role Overload
EMP0956,111,HR,HR Manager,154,46,106735.59,0,60.1,Tenure,Role Overload,Salary
EMP0957,62,Operations,Director of Operations,153,54,191986.25,0,50.1,Salary,Tenure,LastPromotion
EMP0958,101,HR,Recruiter,166,56,74810.07,0,53.5,LastPromotion,Tenure,Role Overload
EMP0959,1,Finance,VP of Finance,168,0,158214.8,0,37.6,Tenure,Role Overload,Market Competitiveness
EMP0960,81,Engineering,Software Engineer,193,56,64129.95,1,99.9,MonthlyHours,Salary,Tenure
EMP0961,81,Marketing,Marketing Manager,181,7,115769.07,1,22.5,Tenure,Market Competitiveness,LastPromotion
EMP0962,5,Finance,Finance Manager,170,2,134408.29,0,39.3,Salary,Market Competitiveness,Role Overload
EMP0963,6,Marketing,VP of Marketing,158,5,176873.82,0,34.6,Role Overload,Market Competitiveness,MonthlyHours
EMP0964,6,Operations,Director of Operations,193,4,192003.61,1,71.2,LastPromotion,Market Competitiveness,Salary
EMP0965,15,HR,HR Generalist,175,1,62380.32,0,44.1,MonthlyHours,Salary,Market Competitiveness
EMP0966,35,HR,HR Generalist,164,16,68207.02,0,56.4,Role Overload,Salary,MonthlyHours
EMP0967,20,Marketing,Marketing Specialist,160,3,54707.95,1,44.3,LastPromotion,Salary,Tenure
EMP0968,10,HR,VP of HR,175,2,184331.85,0,22.8,LastPromotion,Tenure,Market Competitiveness
EMP0969,4,Finance,Accountant,162,3,50294.73,1,57.2,Salary,Tenure,LastPromotion
EMP0970,66,HR,VP of HR,153,55,183676.19,0,52.0,MonthlyHours,Salary,Tenure
EMP0971,31,Marketing,Growth Hacker,166,21,75620.91,1,40.6,Tenure,MonthlyHours,Salary
EMP0972,27,Marketing,Growth Hacker,169,17,54968.09,0,65.3,Role Overload,MonthlyHours,Salary
EMP0973,6,Finance,Accountant,194,1,63281.12,0,73.1,Salary,Role Overload,Market Competitiveness
EMP0974,23,Operations,Operations Manager,135,18,97593.37,0,31.7,Tenure,Role Overload,Market Competitiveness
EMP0975,20,Operations,Director of Operations,149,7,163315.99,0,42.5,MonthlyHours,Salary,Market Competitiveness
EMP0976,27,Sales,VP of Sales,165,20,205049.65,0,42.5,Salary,Tenure,LastPromotion
EMP0977,33,Operations,Director of Operations,181,4,207338.44,0,36.1,Salary,Tenure,MonthlyHours
EMP0978,5,HR,HR Manager,186,4,119900.63,0,41.5,LastPromotion,Market Competitiveness,MonthlyHours
EMP0979,10,Operations,Director of Operations,167,0,195328.52,0,62.5,Salary,MonthlyHours,Tenure
EMP0980,24,Finance,Finance Manager,179,18,108881.88,0,53.3,LastPromotion,Market Competitiveness,Salary
EMP0981,14,Marketing,Marketing Manager,180,12,128561.97,1,34.8,MonthlyHours,Salary,Market Competitiveness
EMP0982,99,Operations,Operations Manager,174,21,102370.6,0,38.3,Tenure,Salary,MonthlyHours
EMP0983,103,Engineering,Software Engineer,138,57,60088.99,0,63.2,LastPromotion,Salary,Tenure
EMP0984,92,Sales,Sales Representative,208,41,66904.35,0,71.3,Role Overload,Tenure,LastPromotion
EMP0985,5,Operations,Operations Specialist,171,3,67334.61,0,30.6,LastPromotion,Salary,Role Overload
EMP0986,62,HR,HR Generalist,177,27,51273.62,1,69.8,Tenure,Salary,LastPromotion
EMP0987,47,Operations,Operations Specialist,171,12,58665.48,1,57.8,Salary,MonthlyHours,LastPromotion
EMP0988,24,Finance,VP of Finance,184,22,169593.11,0,30.2,Role Overload,MonthlyHours,LastPromotion
EMP0989,61,Operations,Operations Manager,180,17,123482.54,0,21.7,Tenure,Role Overload,LastPromotion
EMP0990,230,Engineering,Senior Engineer,163,29,83796.33,0,49.4,Tenure,LastPromotion,Role Overload
EMP0991,1,HR,HR Generalist,222,0,55635.01,0,66.9,Salary,MonthlyHours,Role Overload
EMP0992,39,Sales,Account Executive,165,6,74643.68,1,44.6,LastPromotion,Market Competitiveness,Salary
EMP0993,16,Operations,Operations Specialist,189,4,60220.71,1,49.4,Salary,Market Competitiveness,Role Overload
EMP0994,2,Finance,Financial Analyst,185,1,72080.29,0,33.5,Salary,LastPromotion,Role Overload
EMP0995,6,Finance,VP of Finance,205,3,143584.44,0,66.0,MonthlyHours,Salary,Role Overload
EMP0996,7,Marketing,Marketing Specialist,166,5,51175.17,0,47.9,Salary,MonthlyHours,Role Overload
EMP0997,101,Marketing,VP of Marketing,182,25,151009.15,0,48.9,LastPromotion,Tenure,Salary
EMP0998,15,Marketing,Growth Hacker,182,3,70908.34,1,44.5,Salary,Tenure,MonthlyHours
EMP0999,23,Engineering,Senior Engineer,170,6,92989.03,0,47.4,Tenure,LastPromotion,MonthlyHours
EMP1000,7,HR,HR Generalist,160,0,68958.3,0,31.4,Role Overload,Market Competitiveness,MonthlyHours
